DPR412_classification,construction_year,degree_days,floors,net_area,heat_loss_surface,heated_usable_area,cooled_usable_area,heated_gross_volume,cooled_gross_volume,total_opaque_surface,total_glazed_surface,average_opaque_surface_transmittance,average_glazed_surface_transmittance,yie,Cm,surface_to_volume_ratio,Asol,system_type,nominal_power,installation_year,EPh,QHnd,QHimp,total_effective_ventilation_flow,ventilation_type,air_changes,EPv,EPc,EPl,EPt,EPgl,EPw,Interfloor,system_performance,corridor,aereo,theoric_nominal_power,Area_check,air_changes_max,cluster
4,1890,3012,0.0,1027.85,6253.35,3752.43,201.97,20148.0,1111.82,5548.35,705.0,1.3262,3.1303,0.0554,1500029.0,0.3104,216.56,19,500.0,2019.0,149.2673,579881.86,579501.3,0.0,0,0.3313,0.0,0.8547,67.3502,1.755,228.1516,8.9244,5.369320680199231,1.035,34995.828659715015,125.081,191.3016654,True,11.062851995235258,1
6,2001,2936,1.0,1169.65,2520.48,1169.65,0.0,8982.6,0.0,2433.84,79.08,0.4898,1.9768,0.0757,305950.38,0.2806,0.0,1,285.0,2013.0,283.49,271081.82,269627.05,2.7253,2,4.96715989375109,1.97,0.0,51.67,1.51,353.6,14.97,7.679733253537383,0.813,14529.547339295495,38.98833333333334,26.96840352,True,7.734643644379133,1
8,1960,3122,,179.75,412.49,179.75,179.75,724.3,724.3,383.54,43.3,0.9854,1.2215,0.1412,106734.4,0.5695,10.61,1,34.13,2000.0,127.1632,17409.39,17409.39,0.0,0,0.3142,0.0,0.0,0.0,0.0,127.1632,0.0,4.029485396383866,0.762,1366.5834174294614,5.991666666666666,8.61662532,True,14.74133646279166,1
13,1950,3354,1.0,291.47,826.84,291.47,0.0,1196.18,0.0,643.72,37.13,1.2177,1.3036,0.5835,61770.45,0.6912,8.87,1,34.0,2019.0,333.8531,75778.06,75744.57,1841.43,0,0.99,0.0,0.0,9.9634,0.0,351.55,7.7322,4.103955810203451,0.778,2237.60713874844,9.715666666666667,16.64521024,True,14.473840057516428,1
4,1942,3259,1.0,135.02,304.72,135.02,0.0,570.85,0.0,231.75,16.62,0.7371,1.9658,0.1906,38423.91,0.5338,4.94,1,27.9,2005.0,168.6422,14463.91,14456.17,349.06,0,0.52,0.0,0.0,50.2367,0.0,225.84,6.946,4.227892164123833,0.635,1065.8370098257049,4.500666666666667,4.06989042,True,14.049554173600772,1
4,1970,3299,1.0,353.01,1333.45,618.43,0.0,2448.01,0.0,1228.29,94.77,0.8444,1.9097,0.1121,146274.97,0.5447,0.01,19,700.0,1994.0,281.22,138777.73,138777.73,0.3625,0,0.462629106566877,0.0,0.0,42.57,0.0,323.79,0.0,3.958426984460651,0.798,4613.423265449506,20.61433333333333,24.3630069,True,15.005960759964214,1
4,1839,3085,2.0,1360.2,3477.81,1360.2,0.0,8057.06,0.0,3277.07,200.74,1.2046,4.0778,0.1058,742886.1,0.4316,88.38,0,362.18,1999.0,232.9974,215295.77,215228.39,0.0,0,1.0,0.0,0.0,37.1617,3.2604,281.2948,7.8753,5.9234377297456255,0.679,13702.344886832649,45.34,95.32272188,True,10.027960571225732,1
7,1950,2951,0.0,225.47,784.67,225.47,0.0,1049.39,0.0,571.79,23.77,1.2367,2.914,0.17,80675.81,0.7477,0.04,1,33.7,2015.0,281.5815,50856.2,50856.2,330.9,0,0.5,0.0,0.0,24.2884,0.0,313.7,7.825,4.654233379163526,0.801,1900.7937854088088,7.515666666666666,15.52796946,True,12.762574448012654,1
4,1750,2991,,248.21,1663.93,738.95,738.95,3663.47,3663.47,1546.99,116.94,1.4104,2.0049,0.1983,372608.4,0.4542,69.33,19,103.52,2015.0,354.5472,151094.64,151058.68,0.0,0,0.5475,0.0,0.0,0.0,0.0,358.4785,3.9313,4.957669666418567,0.577,6497.693861712434,24.631666666666668,48.32655404000001,True,11.981435633429513,1
8,1940,2971,0.0,157.91,506.39,157.91,0.0,783.74,0.0,354.72,21.42,1.3395,3.139,0.23,87920.13,0.65,0.0,0,25.6,2003.0,717.4742,101861.8,101861.8,260.14,0,0.5,0.0,0.0,60.4953,0.0,877.24,99.2686,4.963206890000634,0.899,1401.402566406436,5.2636666666666665,10.8476964,True,11.968068492101974,1
13,1970,3012,1.0,1063.74,5221.24,4048.13,0.0,17251.66,0.0,4359.26,1014.77,0.8783,1.1529,0.2688,1324894.0,0.3027,85.82,19,400.0,2021.0,70.1109,335728.0,313919.1,0.0,0,0.3883,0.0,0.0,84.7879,1.1672,200.3333,44.2674,4.261636854547655,1.106,31770.256150873724,134.93766666666667,99.97332782,True,13.93830634269398,1
5,1990,4100,,918.77,1939.9,918.77,510.39,3429.13,1866.03,1840.88,99.02,0.6918,2.8994,0.5433,363286.5,0.5657,26.11,1,272.0,2019.0,185.555,130818.25,119761.1,891.4668,2,0.64,2.6823,10.3175,104.0694,0.0,311.7751,9.1508,3.732305147098838,0.702,6570.4774580769545,30.625666666666667,31.21238744,True,15.915097415379412,1
4,1850,3865,0.0,368.198,1201.71,368.2,0.0,1660.7,0.0,1140.95,34.53,1.7816,3.8275,0.259,119958.42,0.7236,18.83,0,56.2,1990.0,667.7505,177629.94,177615.54,1006.0642,0,1.2011,0.0,0.0,0.0,0.0,671.2032,3.4528,4.510320478001087,0.722,3024.1371629843907,12.273333333333332,43.2976019,True,13.169795869211775,1
13,1970,2939,,1070.46,2852.15,1070.46,0.0,4767.97,0.0,2633.21,225.98,0.9602,2.873,0.493,575269.4,0.5982,101.94,1,647.51,2018.0,266.846,200556.34,200395.53,0.0,0,0.6688,0.0,0.0,37.5025,2.7057,329.3783,22.3241,4.454131868542496,0.702,8685.83665917152,35.682,63.55297564000001,True,13.335932063330937,1
4,1982,3206,0.0,222.93,1055.0,482.82,0.0,2180.62,0.0,944.94,110.06,0.4296,0.8599,0.0256,156740.54,0.4838,0.04,1,50.0,2020.0,67.46,28502.27,28502.26,764.9703,0,0.50115584472533,0.0,0.0,52.89,0.0,120.35,0.0,4.516424340333872,0.875,3965.281211005498,16.094,10.01173636,True,13.151997138428522,1
5,1990,3065,,244.4,820.1,244.4,244.4,1054.81,1054.81,780.04,40.06,0.9968,4.5628,0.3822,135315.1,0.7775,14.11,1,52.67,2018.0,274.3765,48633.48,48593.51,0.0,0,0.54,0.0,0.0,127.3228,0.0,416.3126,14.6134,4.3159165302782325,0.725,1947.947129435796,8.146666666666667,19.2065928,True,13.763009451939212,1
4,1920,3135,1.0,49.22,173.89,49.22,0.0,230.63,0.0,165.36,8.53,0.8918,1.8841,0.0864,40450.31,0.754,2.84,1,23.7,2018.0,298.0783,11201.65,11198.93,0.0,0,0.6066,0.0,0.0,101.7745,0.0,402.8079,2.9552,4.685696871190573,0.763,428.0163154197733,1.6406666666666667,3.2707884199999997,True,12.676876382083858,1
6,1940,2971,0.0,125.44,545.01,125.44,0.0,651.64,0.0,420.61,28.02,1.5032,5.5834,0.25,72096.53,0.84,0.0,0,25.6,2003.0,491.3768,48422.91,48422.91,242.72,0,0.5,0.0,0.0,67.5732,0.0,560.33,1.3941,5.1948341836734695,0.786,1155.7383010006329,4.181333333333333,15.774156400000004,True,11.434436191762323,1
13,1929,2914,0.0,1476.44,3536.29,1476.44,0.0,8958.71,0.0,3159.41,465.56,0.7207,3.5332,0.2047,960742.2,0.3947,58.31,31,108.0,2017.0,124.2331,141463.46,141261.42,0.0,0,0.5001,0.0,0.0,42.3275,2.8934,170.3583,0.9043,6.067777898187531,0.77,15156.380698035646,49.214666666666666,78.43806758000001,True,9.789415663639073,1
13,1980,3566,1.0,1876.75,3543.53,1876.75,0.0,7984.0,0.0,3121.23,422.3,0.529,3.0044,0.0693,857305.4,0.4438,85.04,1,307.02,2015.0,238.4751,362899.17,362769.53,0.0,0,0.4914,0.0,0.0,104.6229,0.0,343.6609,0.5629,4.254162781404023,0.811,14717.113263538013,62.55833333333333,58.397775800000005,True,13.962794338677355,1
13,1970,3168,1.0,572.6,1194.62,572.6,0.0,2562.35,0.0,1097.6,97.02,0.9434,4.469,0.4409,610062.17,0.4662,0.07,1,342.0,2016.0,323.4,263945.93,131787.39,1673.6581,0,0.890963233575925,0.0,0.0,82.15,1.59,409.59,2.45,4.474938875305623,0.712,4668.3054367809555,19.086666666666662,29.3811644,True,13.273924327277696,1
13,1963,3194,1.0,602.02,1844.12,602.02,0.0,3375.1,0.0,1691.67,152.44,0.8207,1.033,0.1605,211584.23,0.5464,0.02,1,285.0,2018.0,291.96,133696.99,133696.99,0.0001,0,0.471583791812974,0.0,0.0,64.66,0.0,356.61,0.0,5.606292149762466,0.761,5818.995465596573,20.067333333333337,30.91648178,True,10.595238067020237,1
4,1985,3128,0.0,1047.36,2233.33,1047.36,0.0,4302.67,0.0,1947.46,350.71,0.8884,6.2304,0.252,371004.9,0.5191,52.53,1,112.62,2023.0,294.8435,251043.77,251043.77,0.0,0,0.64,0.0,0.0,41.5552,2.4478,338.8464,0.0,4.108109914451574,0.813,8014.438128192966,34.912,78.30374096,True,14.459204168574397,1
4,2017,3182,0.0,165.1,604.88,165.1,0.0,739.47,0.0,443.8,21.14,0.2145,1.5578,0.02,67416.3,0.82,0.0,1,24.1,2017.0,81.5566,11616.69,11616.69,222.88,0,0.5,0.0,0.0,7.4442,0.0,95.1,6.1018,4.478921865536039,0.863,1356.473509782655,5.503333333333333,2.56253984,True,13.26212016714674,1
4,1950,3152,0.0,104.85,2188.28,1245.76,1245.76,5210.17,5210.17,1953.29,258.52,0.4202,2.0387,0.0527,731990.7,0.42,69.19,1,198.46,2019.0,111.6451,108494.4,108467.96,0.0,0,0.64,0.0,0.0,20.2992,0.0,135.3196,3.3754,4.182322437708708,0.78,9653.758440181342,41.525333333333336,26.95634364,True,14.20263523071224,1
4,1960,3371,1.0,122.56,404.92,122.56,0.0,575.28,0.0,385.37,19.56,1.5216,4.2855,0.1835,52159.91,0.7039,0.02,0,33.0,2017.0,529.44,47139.43,47139.43,0.0516,0,0.551234081984335,0.0,0.0,63.4,0.0,597.31,4.47,4.693864229765013,0.726,1046.1932205962717,4.085333333333334,13.40406744,True,12.654818523153944,1
4,1965,3096,,435.5,1347.25,435.5,435.5,1810.0,1810.0,1287.79,70.01,1.2541,5.1386,1.0178,329533.1,0.7443,10.05,0,105.0,1991.0,440.5502,111800.21,111776.92,0.0,0,0.3744,0.0,0.0,41.3962,0.0,490.45,8.5035,4.156142365097589,0.583,3367.697109265835,14.516666666666667,39.4954165,True,14.292099447513811,1
13,1980,3032,0.0,1323.32,4013.16,1323.32,1323.32,6262.58,6262.58,3739.88,358.31,0.21,1.3,0.0129,622039.8,0.6408,29.04,31,158.88,2014.0,43.1552,96499.19,46579.33,5439.5381,1,1.2625,2.2192,0.0,15.3094,0.0,60.6838,0.0,4.7324758939636675,0.816,11226.368280395069,44.11066666666667,25.023555999999996,True,12.551569480948746,1
4,1830,3020,0.0,251.881,724.27,251.88,0.0,1111.46,0.0,694.93,29.35,0.8691,2.6571,0.3236,66180.47,0.6516,11.99,1,28.4,2020.0,242.2059,51382.78,51357.66,863.4016,0,1.0625,0.0,0.0,28.5573,0.0,273.7242,2.961,4.412656820708274,0.842,2039.948358059024,8.395999999999999,13.63899096,True,13.46127795872096,1
4,1900,3068,0.0,407.15,1359.88,407.15,407.15,2311.03,2311.03,1268.59,117.64,0.5174,1.0327,0.0055,347932.4,0.5884,9.63,5,58.0,2019.0,134.2501,38734.31,38712.05,0.0,0,0.4177,0.0,0.0,42.6296,0.0,180.3018,3.4221,5.676114454132384,0.708,3978.98190925387,13.571666666666664,15.557105879999998,True,10.464905258694172,1
13,1908,2946,0.0,1521.48,2496.05,1521.48,255.31,5986.97,848.08,2332.42,217.34,1.0121,2.5465,0.1637,509075.08,0.4169,0.03,4,150.9,1999.0,209.07,226022.55,225385.01,5917.3551,1,0.717866768744928,1.0,0.31,27.59,2.25,254.58,14.37,3.9349646396929305,0.709,11285.07435128342,50.716,58.28197184,True,15.095434251382589,1
8,1900,3525,0.0,93.66,279.83,93.66,0.0,430.95,0.0,191.45,11.58,1.2794,5.1527,0.0915,21835.85,0.6493,0.05,0,284.9,1990.0,1133.4509,65760.37,65614.13,3314.83,0,6.71,0.0,0.0,0.5658,0.0,1239.69,105.6693,4.6012171684817424,0.618,790.9706282496312,3.122,6.092187920000001,True,12.909627567003136,1
5,1970,3197,0.0,423.39,1206.75,423.39,423.39,2402.06,2402.06,1138.1,75.63,1.069,3.9774,0.3476,199116.4,0.5024,26.49,1,88.3,2018.0,282.0269,94960.07,94887.62,0.0,0,0.64,0.0,0.0,46.2458,5.8811,349.2694,15.1156,5.673398049080045,0.795,4135.470814302279,14.113,30.348793239999996,True,10.469915822252569,1
4,1900,3123,0.0,560.8,3069.46,1155.93,0.0,6312.45,0.0,2025.48,141.41,1.3701,2.9111,0.4056,343995.74,0.4863,54.46,31,283.0,2023.0,279.9703,237638.05,237342.24,2508.6,0,0.46,0.0,0.0,62.8067,0.0,383.45,40.6736,5.460927564817938,0.733,10933.017433857243,38.531,63.735375980000015,True,10.877273008103035,1
8,1980,3174,0.0,202.21,705.63,202.21,202.21,833.14,833.14,662.7,62.07,1.3384,5.4295,0.3766,116429.2,0.8469,18.89,1,94.81,2010.0,1036.8541,150335.67,149982.69,0.0,0,6.3898,0.0,0.0,40.629,0.0,1177.8004,100.3173,4.120172098313634,0.715,1560.5517566050185,6.740333333333334,24.4793349,True,14.4168735146554,1
4,1939,2958,0.0,483.0,1336.67,483.0,483.0,2382.8,2382.8,1238.73,126.89,0.5088,0.912,0.0121,274802.5,0.561,11.11,31,953.72,2017.0,64.3325,30700.07,24908.41,951.2192,1,0.64,1.463,0.0,34.2744,9.0193,115.7888,6.6997,4.933333333333334,0.802,4236.494573643411,16.1,14.919790080000002,True,12.04054054054054,1
5,2006,3066,,1970.54,3935.92,1970.54,0.0,7728.98,0.0,3575.78,370.74,1.1771,2.7959,0.324,791000.6,0.5092,192.72,0,347.0,2003.0,214.8698,284638.97,282676.64,0.0,0,1.0963,0.0,0.0,89.6506,9.1892,343.8113,30.1018,3.9222649629035695,0.668,14578.939042950728,65.68466666666667,104.91205208,True,15.144310892252278,1
8,1990,2930,1.0,215.4,779.75,215.4,215.4,946.21,946.21,712.35,67.4,0.2907,1.4912,0.2038,128657.7,0.8241,14.74,4,18.0,2020.0,33.3582,13554.42,13506.11,0.0,0,0.5,0.0,21.9866,23.2031,0.0,92.9993,14.4514,4.39280408542247,1.88,1740.6568618686706,7.180000000000001,6.151740500000001,True,13.52211454116951,1
13,1980,3197,,4095.31,5574.41,4095.31,0.0,18082.18,0.0,5032.47,541.94,0.9829,3.3579,0.4215,1382589.0,0.3083,133.65,1,931.88,2017.0,214.9637,644212.94,515677.92,25206.2832,2,0.64,18.4366,0.0,44.599,0.9131,279.4156,0.5031,4.415338521381776,0.586,32980.1177209905,136.51033333333334,135.32390178000003,True,13.453102114899863,1
4,1920,3191,,192.59,1021.02,306.27,0.0,1656.29,0.0,971.31,49.71,1.2532,1.0391,0.1304,209289.6,0.6165,5.38,1,89.99,2019.0,243.8711,59568.14,59556.09,0.0,0,0.64,0.0,0.0,84.4612,0.0,334.589,6.2566,5.4079407059130835,0.797,2887.00839576115,10.209,25.37798706,True,10.983848239136863,1
4,1994,3291,0.0,93.87,304.94,93.87,93.87,380.42,380.42,254.07,15.72,0.9935,2.2453,0.1513,18008.79,0.8016,5.46,1,20.0,2020.0,329.1567,19741.89,19732.76,479.51,0,1.0,0.0,13.8763,55.9511,0.0,407.69,8.7106,4.052625972089059,0.639,722.4057073736316,3.129,5.754293219999999,True,14.657163135481836,1
6,1980,3194,1.0,492.26,1589.1,492.26,0.0,2443.01,0.0,1521.53,67.57,1.3885,5.7668,0.761,205540.91,0.6505,0.02,0,372.0,2002.0,493.09,173451.36,173451.36,0.3941,2,4.76656662785822,70.79,0.0,132.02,0.0,695.9,0.0,4.962844838093691,0.715,4336.890550018157,16.408666666666665,50.04614161999999,True,11.968941592543622,1
4,1960,3789,0.0,347.27,1075.53,388.97,0.0,1831.2,0.0,791.21,68.18,1.3053,2.8942,0.1881,93216.39,0.5873,12.48,1,34.2,2017.0,384.3031,106304.09,106282.49,1262.43,0,0.84,0.0,0.0,55.7077,0.0,453.6048,13.594,4.7078180836568375,0.711,3296.9841519253896,12.965666666666667,24.60185938,True,12.617309960681522,1
7,1927,3005,0.0,156.031,421.61,156.03,0.0,731.05,0.0,319.23,25.23,1.8609,4.6036,1.1751,61277.55,0.5767,16.99,1,24.45,2011.0,503.451,58995.61,58994.95,1999.4308,0,2.72,0.0,0.0,34.2237,0.0,548.5138,10.8392,4.685316926232135,0.751,1326.2495166701692,5.201,14.2040787,True,12.677904384105055,1
4,1912,3096,,800.0,1814.88,800.0,800.0,3655.0,3655.0,1702.1,156.63,1.4826,2.9571,1.0285,536863.8,0.4965,21.18,0,300.0,1997.0,351.5294,181464.55,170506.21,459.0,2,2.0,2.4732,0.0,62.8698,0.0,425.3759,8.5035,4.56875,0.606,6617.2721414728685,26.666666666666668,59.73408065999999,True,13.001367989056089,1
11,1995,3022,0.0,1980.7,6192.72,1980.7,0.0,15947.0,0.0,6019.5,173.23,1.3752,4.9187,0.912,743114.4,0.3883,30.88,2,942.02,2006.0,592.6307,873940.95,873127.18,0.0,0,0.8,0.0,0.0,0.0,0.0,601.4053,8.7746,8.051194022315343,0.744,25570.659783617335,66.02333333333334,182.60165602,True,7.377787671662382,1
8,1975,2939,0.0,220.98,492.51,220.98,0.0,898.58,0.0,399.26,37.31,1.0032,4.7064,0.3306,43885.34,0.5481,0.05,1,524.0,2009.0,289.6439,56456.71,56036.09,4996.48,0,2.34,0.0,0.0,40.3684,0.0,400.41,70.3924,4.066340845325369,0.875,1688.2391775747358,7.366,11.522668320000005,True,14.607727748224976,1
13,1972,2944,0.0,456.0,3150.22,1390.0,0.0,6209.0,0.0,2777.07,373.15,1.0276,2.6205,0.4804,702169.2,0.5074,90.79,1,340.2,2017.0,314.0651,309356.45,309043.39,0.0,0,0.3016,0.0,0.0,51.2554,0.0,366.2585,0.9379,4.466906474820144,0.708,11298.34645585857,46.333333333333336,76.63113414000001,True,13.29779352552746,1
5,1930,2939,,2161.63,4058.8,2161.63,55.97,11678.68,302.38,3732.24,404.79,0.8975,4.449,0.3179,1282153.0,0.3475,174.21,1,273.0,2000.0,219.6163,296392.69,284468.94,0.0,0,0.982,0.0,0.4678,68.567,2.825,328.9126,37.4364,5.402719244273997,0.599,20262.93474688011,72.05433333333333,103.0119222,True,10.994463586638217,1
4,2019,2951,0.0,269.0,528.12,269.0,269.0,956.0,956.0,488.18,82.91,0.5773,1.6033,0.1198,91099.8,0.5524,17.42,1,29.74,2017.0,219.0224,46423.36,46418.55,0.0,0,0.5054,0.0,0.0,0.0,0.0,220.1104,1.088,3.553903345724907,0.788,1867.11907437826,8.966666666666667,8.29511834,True,16.714016736401675,1
5,1964,3826,0.0,436.33,894.33,436.33,0.0,1737.75,0.0,615.43,79.64,0.236,0.9401,0.4,221228.72,0.5146,0.04,0,195.0,2019.0,75.7303,22999.76,22999.76,612.48,0,0.5,0.0,0.0,83.19,0.0,273.11,114.1986,3.982650745995004,0.696,3272.638417354264,14.544333333333332,4.40222088,True,14.91468968493742,1
13,1975,2939,,3347.619,6850.04,3719.4,0.0,16496.07,0.0,5977.87,872.17,1.0345,5.0233,0.1479,1966058.0,0.4153,532.94,19,450.0,2002.0,172.0548,591392.39,591309.87,0.0,0,1.13,0.0,0.0,30.418,0.0,205.6678,3.195,4.43514276496209,0.924,30052.349149225116,123.98,211.30556152,True,13.393029976230704,1
13,1942,3239,0.0,489.55,1437.57,489.55,0.0,2962.0,0.0,1015.14,85.61,0.9766,2.674,0.1513,131468.37,0.4853,16.83,1,73.0,2017.0,345.5081,130788.2,130788.2,1996.79,0,1.02,0.0,0.0,32.5213,2.8301,390.0585,9.199,6.050454499029721,0.773,5026.2788828769335,16.318333333333335,24.40613728,True,9.81744429439568,1
8,1980,2946,0.0,172.5,627.65,172.5,0.0,696.5,0.0,603.38,11.13,1.2246,3.7846,0.2595,77190.0,0.9011,0.0,1,24.7,2016.0,573.41,76307.97,76307.97,0.3699,0,2.61662581405112,0.0,0.0,135.52,0.0,854.6,145.67,4.0376811594202895,0.771,1313.8611054937646,5.75,15.62043492,True,14.711414213926776,1
4,1900,3804,0.0,137.35,521.85,137.35,0.0,669.26,0.0,494.43,27.42,1.2389,2.6549,0.1054,102186.7,0.7797,8.63,31,32.0,2021.0,474.9382,47981.92,47981.92,0.0,0,0.389,0.0,0.0,17.7045,0.0,492.6427,0.0,4.8726610848198035,0.736,1204.0239522467073,4.578333333333333,13.7069337,True,12.190464094671729,1
4,1940,2946,,809.83,1684.91,809.83,0.0,3392.36,0.0,1586.8,98.11,1.3533,1.4691,0.1875,400354.3,0.4967,33.59,1,116.0,2018.0,199.8887,122439.64,122400.5,0.0,0,0.5475,0.0,0.0,16.3805,0.0,224.6667,8.3975,4.188977933640394,0.756,6287.206391165262,26.994333333333337,45.83099682,True,14.180069921824336,1
4,1912,3334,,315.2,957.99,315.2,315.2,1833.67,1833.67,880.16,107.16,1.6387,3.0915,0.0914,258740.3,0.5224,34.23,2,179.9,2020.0,473.1452,111515.77,111324.26,0.0,0,0.4834,0.0,0.0,33.7699,0.0,520.0162,13.1012,5.817480964467006,0.746,3144.057404133711,10.506666666666666,35.472066639999994,True,10.210604961634315,1
13,1960,3108,,2808.95,4584.09,2808.95,0.0,11819.26,0.0,3944.6,639.49,0.9892,3.464,0.5967,898771.0,0.3878,300.11,1,331.84,2017.0,235.6117,516183.72,515757.06,0.0,0,0.3639,0.0,0.0,45.0182,1.5027,282.9552,0.8226,4.207714626461845,0.779,21846.80740744527,93.63166666666666,122.3438336,True,14.1169269480492,1
13,1964,3479,,813.0601,1572.39,813.06,813.06,3447.82,3447.82,1394.4,241.58,1.1974,3.2043,0.6166,259442.9,0.4561,60.87,0,97.44,2000.0,471.1935,240210.39,240200.3,0.0,0,1.5662,0.0,0.0,33.8323,0.0,505.5239,0.4981,4.240548053034217,0.627,6368.2935821435985,27.101999999999997,48.87498708,True,14.007623367809222,1
13,1967,3348,,775.5399,1629.65,775.54,0.0,2897.95,0.0,1459.16,170.49,1.3655,4.2698,0.7948,151415.0,0.5623,50.91,19,169.64,2006.0,378.6689,233226.34,232657.53,0.0,0,0.8389,0.0,0.0,60.8051,0.0,445.7561,6.2822,3.73668669572169,0.792,5552.474091094918,25.851333333333333,54.40882364,True,15.896435756310495,1
4,1999,2939,2.0,231.97,704.94,231.97,0.0,1114.86,0.0,653.94,51.0,0.6861,3.131,0.3333,116313.6,0.6323,20.3,19,50.37,1999.0,209.7215,42074.49,42063.38,0.0,0,0.977,0.0,0.0,55.597,0.0,273.6446,8.3261,4.806052506789671,0.865,2002.600715659904,7.732333333333333,12.16698468,True,12.35941553199505,1
8,1985,3191,1.0,346.73,1150.94,346.73,346.73,1703.68,1703.68,1090.2,60.74,0.2347,1.0828,0.0021,189905.3,0.6756,9.49,4,25.2,2023.0,16.0154,18028.51,4058.23,1155.1901,1,1.0,2.1368,8.5521,15.8536,0.0,48.2589,5.701,4.913563868139475,0.731,3036.2184435424033,11.557666666666668,6.432784240000001,True,12.088985020661156,1
4,1912,3096,,280.5,724.14,280.5,280.5,1315.0,1315.0,680.93,56.33,1.524,3.4461,0.9474,231412.5,0.5507,7.62,0,300.0,1997.0,403.1176,69483.27,69468.27,459.0,2,0.4142,0.0,0.0,58.2654,0.0,469.8865,8.5035,4.688057040998218,0.614,2374.0602951540027,9.35,24.63712266,True,12.670494296577948,1
5,2000,3288,0.0,1124.58,2362.77,1124.58,0.0,4480.42,0.0,2202.87,197.14,0.2609,1.1632,0.0495,389857.1,0.5274,23.17,1,113.22,2019.0,5.5187,65290.23,5006.09,7872.3936,1,3.1533,3.8991,0.0,27.4721,3.4106,51.0459,10.7453,3.984082946522258,0.807,8418.076744963597,37.486,16.08084062,True,14.909328143343703,1
13,2000,2924,,1107.04,3387.37,1492.96,1492.96,6420.55,6420.55,3034.92,561.03,0.8663,1.376,0.205,568524.1,0.5276,174.52,1,171.15,2015.0,106.6247,131567.27,131562.41,0.0,0,0.3341,0.0,0.0,33.0803,0.0,140.0708,0.3658,4.30055058407459,0.826,11802.594985085558,49.76533333333334,68.02256951999999,True,13.81218493742748,1
8,2016,3826,0.0,398.69,849.74,398.69,0.0,1819.12,0.0,800.27,60.74,0.2683,1.5306,0.11,164427.33,0.4671,0.06,0,195.0,2019.0,697.1963,194324.76,194324.76,653.75,0,0.5,0.0,0.0,44.6162,0.0,1296.25,554.4314,4.562742983270209,0.699,3301.4645855389576,13.289666666666667,6.1536216999999995,True,13.018484761862878,1
8,1930,3113,0.0,109.0,244.49,109.0,0.0,471.7,0.0,435.71,18.72,1.1906,2.6282,0.0179,59196.15,0.5183,0.01,0,79.1,1994.0,897.42,62382.28,62382.28,0.5596,0,6.37309824935684,0.0,0.0,135.52,0.0,1136.49,103.55,4.327522935779816,0.638,877.6600881871843,3.6333333333333337,11.3591246,True,13.72609709561162,1
7,1900,3365,0.0,398.3,1009.61,398.3,0.0,1836.0,0.0,719.38,48.0,1.5844,1.0,0.15,106047.9,0.55,0.03,1,61.2,2022.0,412.5908,140574.47,140574.47,586.96,0,0.5,0.0,0.0,0.0,0.0,412.98,0.3944,4.6095907607331155,0.855,3323.2683071659203,13.276666666666667,23.75571344,True,12.886176470588238,1
4,1970,3169,0.0,652.5,1343.38,652.5,0.0,3250.13,0.0,1247.2,96.18,0.9969,1.9801,0.0114,227232.65,0.4133,0.03,0,103.5,1997.0,189.08,95607.56,95607.56,987.6937,0,0.428353137096299,0.0,0.0,0.0,0.0,189.08,0.0,4.98104214559387,0.775,5759.670723336007,21.75,28.67559396,True,11.925215299080344,1
4,1850,3079,0.0,131.74,775.82,237.49,237.49,1044.77,1044.77,723.82,57.04,1.4034,2.6,0.1859,153796.5,0.7426,22.21,0,43.73,2003.0,376.4663,73077.45,73077.45,0.0,0,0.3776,0.0,0.0,0.0,0.0,376.4663,0.0,4.399216809128805,0.817,1919.8654798847508,7.916333333333333,23.28225976,True,13.502403399791342,1
8,1960,2939,0.0,83.64,290.85,83.64,0.0,346.56,0.0,198.03,17.44,1.0651,4.6784,0.5972,20710.5,0.8392,0.07,1,204.0,2017.0,362.7796,26287.24,26233.31,1512.94,0,3.12,0.0,0.0,31.5705,0.0,458.13,63.774,4.143472022955524,0.865,655.406230022355,2.788,5.850260980000001,True,14.335803324099723,1
4,2021,4019,,158.98,745.02,234.78,234.78,1229.32,1229.32,694.02,96.98,0.6595,1.5308,0.2024,96811.88,0.606,11.12,0,50.61,2021.0,409.6803,60339.18,60317.52,0.0,0,1.1378,0.0,0.0,0.0,0.0,419.1937,9.5134,5.236050770934492,0.627,2162.581485646137,7.826,12.123263480000002,True,11.344427813750691,1
13,2022,2918,,623.9699,2207.79,623.97,138.36,3357.6,674.51,2030.79,197.79,0.1807,1.3378,0.032,364282.8,0.6576,13.16,5,65.1,2019.0,62.3438,64825.01,28069.03,6564.3584,1,1.8195,0.5081,0.0,12.9541,0.0,94.1988,18.3928,5.38102793403529,0.722,5842.459595430013,20.799,12.6313443,True,11.038783059328091,1
13,1975,3012,,4046.46,7760.72,4046.46,0.0,22669.06,0.0,6648.58,1112.14,1.1475,2.6214,0.3959,1302746.0,0.3423,691.36,19,600.0,2018.0,225.4098,801000.84,781663.14,7037.6353,1,1.1813,0.2597,0.0,12.9548,0.4002,241.9235,2.899,5.60219549927591,0.857,38993.86596634279,134.882,210.89218691999997,True,10.602985920016092,1
