DPR412_classification,construction_year,degree_days,floors,net_area,heat_loss_surface,heated_usable_area,cooled_usable_area,heated_gross_volume,cooled_gross_volume,total_opaque_surface,total_glazed_surface,average_opaque_surface_transmittance,average_glazed_surface_transmittance,yie,Cm,surface_to_volume_ratio,Asol,system_type,nominal_power,installation_year,EPh,QHnd,QHimp,total_effective_ventilation_flow,ventilation_type,air_changes,EPv,EPc,EPl,EPt,EPgl,EPw,Interfloor,system_performance,corridor,aereo,theoric_nominal_power,Area_check,air_changes_max,cluster
5,1600,2580,0.0,480.0,7892.41,7301.09,4849.0,32381.0,21375.68,7162.08,927.93,1.1804,3.2794,0.3929,2378533.0,0.2437,199.75,31,1201.74,2005.0,176.6755,951849.4,846321.9,31637.1816,1,8.2857,0.0,29.8046,105.8029,2.9588,315.2418,0.0,4.435091198711425,0.656,58978.70147514652,243.36966666666663,229.94345748,True,13.393185695315156,2
13,1980,2580,,4254.04,9652.14,4254.04,4254.04,21716.61,21716.61,8905.48,746.66,1.2014,3.1375,0.3007,732721.5,0.4445,132.77,1,585.0,2016.0,287.9779,883560.83,882412.98,0.0,0,1.3488,0.0,0.0,73.5485,0.6191,363.2864,1.1409,5.104937894331036,0.72,38171.39295321788,141.80133333333333,260.83378844,True,11.635792879275357,2
5,1950,2502,,11353.81,15893.69,11353.81,3160.22,46668.56,13378.68,14660.29,1634.82,0.9539,3.7457,0.2574,5462029.0,0.3406,557.4,1,2330.1,2020.0,170.9591,1418732.38,1168850.78,10284.6201,2,1.0893,15.572,8.9958,131.5176,0.5654,330.1575,2.5476,4.110387614377905,0.602,86792.99248067259,378.4603333333333,402.1599181,True,14.451191851644875,2
13,1976,3012,0.0,7564.07,17340.44,12478.53,0.0,57114.34,0.0,15524.32,1816.12,0.5449,1.2408,0.1643,2988648.0,0.3036,323.47,19,10000.0,2020.0,105.8237,1623601.47,1623568.03,0.0,0,1.9672,0.0,0.0,44.3832,0.6463,151.1445,0.2914,4.577008670091749,1.229,103154.63296399477,415.951,214.25287328,True,12.977908560267004,2
13,1980,2555,,5644.4,11237.74,5644.4,0.0,24116.13,0.0,10309.16,928.58,0.8771,2.9522,0.4677,2291744.0,0.466,415.86,1,1051.78,2010.0,167.3406,748661.65,729677.41,2497.1199,2,0.64,7.8873,0.0,36.7342,1.2745,214.675,1.4385,4.272576358868968,0.773,44375.3135430301,188.14666666666665,235.6703622400001,True,13.90261870374724,2
12,1982,2581,0.0,902.08,2122.38,902.08,0.0,4419.57,0.0,1978.38,146.28,1.2746,3.6729,0.2486,267485.73,0.4802,0.02,0,189.0,2004.0,646.25,968899.72,968899.72,3.4146,0,3.44,0.0,0.0,14.52,0.0,661.59,0.82,4.8993104824405815,1.662,7858.4681640054605,30.069333333333336,61.1782992,True,12.124155064859252,2
13,1880,2617,,5054.939,9323.4,5054.94,0.0,30701.97,0.0,8250.44,1430.41,1.1507,3.5085,0.1869,1619942.0,0.3037,262.83,19,1500.0,2013.0,212.3215,822463.97,822453.73,0.0,0,0.64,0.0,0.0,38.2849,0.0,250.9585,0.3521,6.073656660613183,0.766,51886.95817928417,168.498,290.24749586,True,9.779940375161592,2
5,1978,2617,0.0,6815.558,8647.11,6815.56,6815.56,27340.01,27340.01,8091.75,495.74,1.4366,1.2,0.2568,1837126.54,0.3163,246.11,19,1150.0,2019.0,75.6131,2190502.11,396357.1,82895.6703,2,8.0,92.3793,24.6541,37.3601,3.4045,269.3529,35.9419,4.0114106544436545,0.769,51206.01066607185,227.18533333333335,244.38992100000004,True,14.80775844632098,2
5,1887,2617,0.0,6896.1299,11724.57,6896.13,6451.15,27344.32,25277.87,10601.97,1116.61,1.823,5.0089,0.1072,2292474.89,0.4288,0.05,0,4244.0,1979.0,170.11,858159.67,858159.67,0.0,2,1.38663577225381,0.27,0.7,0.0,3.69,174.78,0.0,3.965168870076405,0.732,51385.87465389704,229.871,498.4075827799999,True,14.9804464693216,2
13,2017,2463,,9899.33,22721.46,9899.33,2290.82,54883.03,18452.31,21818.92,1203.14,1.292,3.5209,0.6617,784433.4,0.414,179.36,1,1660.23,2017.0,214.9442,1513462.7,1425297.17,20537.373,2,0.3024,2.6769,0.0828,47.8667,0.0,265.6152,0.0446,5.544115611864641,0.67,94604.18451737822,329.97766666666666,648.52360532,True,10.714062288470588,2
13,1960,2617,,12760.81,23780.52,14615.93,0.0,67265.1,0.0,21465.27,2626.6,1.0616,2.834,0.2985,5536376.0,0.3535,1251.81,1,1312.62,2022.0,180.3138,2051498.07,1849591.94,17933.668,2,1.5663,2.2946,0.0,47.8494,0.7909,231.8418,0.5931,4.602177213492402,0.702,121311.80397350094,487.1976666666667,604.6263006400001,True,12.906934532171958,2
11,1980,2687,0.0,8672.042,24192.72,8672.04,4284.48,54808.28,37266.57,22009.45,2183.27,0.6561,3.8259,0.1443,3991797.0,0.4414,1669.48,31,9139.09,2000.0,522.638,2655223.8,3032625.83,148609.3438,1,3.44,0.0,0.0,54.8555,0.0,583.4608,5.9672,6.320113837113297,0.669,91852.47445003844,289.06800000000004,455.8674567600001,True,9.398564888370885,2
13,1975,2589,1.0,5025.36,11317.52,5025.36,0.0,25179.95,0.0,14924.46,1096.41,0.9131,5.6204,0.1155,2463196.17,0.4495,0.05,19,600.0,2010.0,424.46,1662724.16,1662724.16,3.9695,0,0.478528243791849,0.0,0.0,83.63,0.0,511.28,3.19,5.010576356718723,0.78,44457.10025620194,167.512,395.7957438000001,True,11.854923619784786,2
13,1850,2463,0.0,7022.64,16344.86,7022.64,7022.64,61192.78,61192.78,15424.57,920.29,1.0897,2.4726,0.1304,4618556.0,0.2671,524.13,0,19282.98,2003.0,501.5901,2224144.46,2223566.62,83549.7969,2,1.1173,0.0,0.0,23.2902,0.0,525.3366,0.4564,8.713643302233917,0.631,96805.01472835631,234.088,381.6732596599998,True,6.8168959802120455,2
13,1900,2751,,6060.42,14106.05,6060.42,5807.88,43283.83,42056.96,12945.57,1160.48,1.0374,3.4827,0.122,2327496.0,0.3259,308.49,1,953.86,2000.0,273.694,1183283.89,1212491.03,5176.437,2,0.64,1.2569,0.0,40.5572,0.7608,317.4048,1.1357,7.142051210972177,0.731,70840.61948696626,202.014,349.42676028000005,True,8.316938404018314,2
13,1990,2948,0.0,4011.16,7438.8,4011.16,0.0,20563.55,0.0,6766.68,672.12,1.1723,3.5499,0.6993,1227402.0,0.3617,277.01,1,681.24,2020.0,285.2693,918217.93,917266.98,0.0,0,1.5989,0.0,0.0,30.4038,0.0,323.3477,7.6746,5.126584329720081,0.802,36108.74595453955,133.70533333333333,206.37075504,True,11.58666203063187,2
13,1851,2765,0.0,5001.34,10155.56,5407.3,0.0,29195.2,0.0,7988.43,919.36,1.3371,3.3392,0.2764,1187801.97,0.3479,0.08,1,812.0,2017.0,203.496,742646.99,742629.89,15020.83,0,0.5,0.0,0.0,28.5649,0.0,232.62,0.5495,5.399219573539474,0.675,50637.98913158884,180.24333333333337,275.0251333,True,11.00158998739519,2
13,1900,2751,,6263.26,10419.87,6263.26,99.97,31136.63,490.06,10047.79,372.08,0.9942,4.9546,0.0474,2639749.0,0.3346,175.52,1,867.38,2000.0,208.6446,964498.59,964498.59,0.0,0,1.272,0.0,0.21,46.0707,0.8706,255.796,0.0,4.971313660936956,0.738,55076.541072765765,208.77533333333335,236.66040772,True,11.948552043043836,2
5,1998,3012,0.0,6157.2,8865.58,6157.2,6157.2,25210.86,25210.86,6894.01,815.27,1.1212,4.2863,0.203,1561708.28,0.3517,0.05,19,900.0,2018.0,236.5094,1334071.61,1331239.1,34796.16,1,0.43,0.0,26.2383,72.2866,3.9709,357.22,18.2127,4.094533229389983,0.914,46943.4984834091,205.24,224.48111626,True,14.507148109981172,2
13,1980,2687,0.0,8618.26,20338.25,8618.26,4125.4,34969.2,17239.47,18902.47,1435.78,0.8689,3.556,0.2756,3814322.0,0.5816,649.77,31,9139.09,2000.0,291.743,1654994.67,1555526.95,54864.4531,1,3.4006,5.7395,0.0,51.698,0.7411,350.1686,0.247,4.057570785750255,0.619,65277.265270496784,287.2753333333333,430.59979725999995,True,14.639300984866685,2
