DPR412_classification,construction_year,degree_days,floors,net_area,heat_loss_surface,heated_usable_area,cooled_usable_area,heated_gross_volume,cooled_gross_volume,total_opaque_surface,total_glazed_surface,average_opaque_surface_transmittance,average_glazed_surface_transmittance,yie,Cm,surface_to_volume_ratio,Asol,system_type,energy_vectors_used,nominal_power,installation_year,EPh,QHnd,QHimp,total_effective_ventilation_flow,ventilation_type,air_changes,EPv,EPc,EPl,EPt,EPgl,EPw,Interfloor,system_performance,corridor,aereo,theoric_nominal_power,Area_check,air_changes_max,cluster
4,1960,2810,0.0,68.43,205.23,68.43,0.0,298.15,0.0,324.52,11.73,1.6169,3.0019,0.4713,43944.88,0.6883,0.01,0,,65.56,2000.0,342.91,17742.57,17742.57,0.0,0,0.45852432034422,0.0,0.0,0.0,0.0,346.49,3.59,4.357007160602074,0.756,558.604122257,2.281,11.198573499999998,True,13.63321147073621,1
13,1911,2810,0.0,503.913,1691.37,503.91,0.0,2627.16,0.0,1303.04,79.0,1.2733,3.1756,0.0394,112386.78,0.6438,43.96,1,,336.0,2020.0,311.7263,112955.98,112919.03,2952.3456,0,0.7634,0.0,0.0,27.8937,0.0,344.8004,5.1803,5.213550038697386,0.719,4608.372510581208,16.797,38.20066464,True,11.39338829762938,1
13,1900,2703,0.0,228.44,951.17,228.44,0.0,1289.36,0.0,675.7,59.2,1.4,2.5093,0.0394,65412.46,0.7377,0.07,1,,33.74,2008.0,416.971,68185.24,68071.69,1357.32,0,0.71,0.0,0.0,27.046,0.0,503.76,59.7407,5.644195412362108,0.715,2230.147159880497,7.614666666666667,21.8906112,True,10.524086368430847,1
8,1987,2617,0.0,281.393,420.51,281.39,281.39,967.49,967.49,349.43,34.02,1.098,2.0,0.2037,44118.8,0.4346,11.09,4,,25.1,2010.0,466.4319,129417.34,128661.99,9615.4178,0,12.7741,0.0,0.0,30.5982,0.0,834.2138,337.1837,3.438252958527311,0.98,1908.8890999608536,9.379666666666669,9.034282800000002,True,17.27621577484005,1
4,1850,2888,0.0,427.0,956.07,427.0,0.0,2087.49,0.0,897.11,58.96,0.98,4.5396,0.0411,596522.13,0.458,0.02,0,,120.2,2001.0,230.58,255778.98,63834.61,624.1573,0,0.422464336647399,0.0,0.0,62.92,3.15,305.23,8.57,4.888735362997657,0.648,3721.49783399597,14.233333333333333,22.936452319999997,True,12.150381558714054,1
13,1972,2617,0.0,825.933,2646.69,939.92,0.0,3638.99,0.0,2512.84,133.86,0.7282,1.039,0.3536,229155.8,0.7273,28.7,1,,195.2,2015.0,196.5759,154943.7,154730.07,6937.3258,0,1.1367,0.0,0.0,24.2346,0.0,263.4497,42.6393,3.8715954549323346,0.837,6896.451685589603,31.330666666666666,39.37861255999999,True,15.34251207065697,1
4,1989,2664,2.0,291.081,633.07,291.08,0.0,1097.98,0.0,484.97,34.95,1.2649,2.7,0.3552,68159.57,0.5766,14.06,0,,78.7,1993.0,185.6627,38030.48,34878.44,708.7887,1,0.912,0.0,0.0,0.0,0.0,193.6779,8.0152,3.772090147038615,0.645,2104.8347200535186,9.702666666666666,14.15607106,True,15.747237654602088,1
6,1800,2766,0.0,278.339,1440.23,278.34,0.0,2893.78,0.0,1404.95,16.71,0.9487,5.7,0.2411,111355.29,0.4977,12.41,1,,112.0,2019.0,614.0808,167106.85,135598.19,8800.4206,1,4.1794,132.0163,0.0,91.2667,0.0,844.0453,6.6814,10.396565351728103,0.793,4491.554192179215,9.278,28.5624613,True,5.713425346778262,1
4,1930,3012,1.0,460.0,583.51,460.0,0.0,1787.88,0.0,411.73,48.27,1.3615,3.1,0.2568,66701.25,0.3264,48.54,0,,89.0,2001.0,110.6583,38580.3,38545.4,1162.9978,0,0.7842,0.0,0.0,0.0,0.0,120.0327,9.3744,3.886695652173913,0.757,3390.3838078867548,15.333333333333334,14.2041479,True,15.282904892945837,1
4,1940,3083,0.0,678.14,1361.51,678.14,0.0,2942.4,0.0,1248.88,113.68,1.0208,1.5327,0.2143,229462.88,0.4627,0.04,1,,60.1,2017.0,134.16,81239.65,81239.65,1006.0705,0,0.559884374746731,0.0,0.0,68.64,0.0,204.06,1.25,4.338927065207774,0.893,5402.891664916554,22.604666666666667,28.9818808,True,13.69002039151713,1
11,1970,2667,0.0,120.53,597.59,120.53,0.0,470.58,0.0,576.32,21.28,0.4707,1.2287,0.2135,25635.86,1.2699,0.02,1,,51.0,2010.0,411.49,38798.63,38567.76,1260.7462,0,4.0,0.0,0.0,69.51,0.0,596.64,115.64,3.904256201775491,0.778,899.8339313960241,4.017666666666667,5.948411200000001,True,15.214165497896216,1
6,2001,2936,1.0,1169.65,2520.48,1169.65,0.0,8982.6,0.0,2433.84,79.08,0.4898,1.9768,0.0757,305950.38,0.2806,0.0,1,,285.0,2013.0,283.49,271081.82,269627.05,2.7253,2,4.96715989375109,1.97,0.0,51.67,1.51,353.6,14.97,7.679733253537383,0.813,14529.547339295495,38.98833333333334,26.96840352,True,7.734643644379133,1
4,1964,2570,0.0,70.0,227.48,70.0,70.0,331.3,331.3,209.25,16.55,0.6184,2.9097,0.2795,36322.03,0.6866,0.06,1,,31.1,2018.0,189.13,10428.65,10425.49,100.531,0,0.448799076,0.0,11.31,135.52,0.0,338.5,2.55,4.732857142857143,0.787,607.3272535991141,2.3333333333333335,3.551114699999999,True,12.550558406278297,1
13,1979,2639,1.0,3150.0,5088.03,3150.0,0.0,13602.98,0.0,4837.14,250.89,2.5228,3.0753,1.1786,397256.09,0.374,110.95,0,,300.0,1990.0,512.6452,970564.16,969697.45,30618.0,0,3.18982024574264,13.4967,0.0,105.27,1.3651,635.1473,2.3703,4.318406349206349,0.6,24963.052583388704,105.0,259.49397618,True,13.75507425578807,1
8,1980,2774,0.0,277.015,948.64,277.02,277.02,1365.87,1365.87,767.86,33.69,1.3376,2.8,0.4132,58500.01,0.6945,19.01,4,,41.8,2007.0,858.2407,178039.38,175225.36,9258.9351,0,9.5498,0.0,0.0,55.1769,0.0,1525.6357,612.2181,4.930582629413038,0.737,2435.0880269580057,9.234,22.42843072,True,12.047257791737136,1
4,1970,3299,1.0,353.01,1333.45,618.43,0.0,2448.01,0.0,1228.29,94.77,0.8444,1.9097,0.1121,146274.97,0.5447,0.01,19,,700.0,1994.0,281.22,138777.73,138777.73,0.3625,0,0.462629106566877,0.0,0.0,42.57,0.0,323.79,0.0,3.958426984460651,0.798,4613.423265449506,20.61433333333333,24.3630069,True,15.005960759964214,1
13,1950,2592,1.0,174.4,829.5,174.4,0.0,714.0,0.0,808.04,21.46,1.4773,5.1664,0.0001,101130.5,1.1618,0.01,1,,34.0,2011.0,539.88,71559.18,71559.18,0.1354,0,1.0353497449872,0.0,0.0,0.0,0.0,539.88,0.0,4.094036697247707,0.76,1341.4728077661618,5.8133333333333335,26.09176872,True,14.508907563025211,1
4,1980,2463,3.0,369.39,287.49,369.39,369.39,1240.67,1240.67,223.33,62.27,0.9464,2.8069,0.3795,16966.44,0.2317,0.04,0,,44.0,1980.0,73.99,21470.63,21470.63,527.7058,0,0.52910634247596,0.0,26.11,0.0,0.0,100.1,0.0,3.358699477516988,0.786,2463.2160209131716,12.313,7.722903500000001,True,17.68541675062668,1
4,1970,2463,0.0,46.85,134.83,46.85,0.0,184.88,0.0,129.91,4.93,1.2136,2.8508,0.1583,301352.2,0.7293,0.04,0,,325.0,2007.0,307.23,260883.54,10912.1,66.9293,0,0.502288652335432,0.0,0.0,0.0,0.0,307.23,0.0,3.9462113127001066,0.758,359.6720447908135,1.5616666666666668,3.4342643999999996,True,15.052412375594985,1
4,1990,2815,0.0,403.02,732.74,403.02,403.02,1683.01,1683.01,502.81,76.63,1.0424,2.7404,0.1023,98284.66,0.4354,0.06,0,,112.1,1998.0,250.1674,63377.62,63358.37,1865.25,2,1.06,145.9121,127.5144,866.5628,0.0,1400.3,10.1341,4.175996228475014,0.628,3128.1892289955026,13.434,14.68251992,True,14.22415077747607,1
10,1986,2782,-1.0,113.35,212.36,113.35,0.0,446.31,0.0,145.84,42.81,1.088,3.9039,0.6521,18258.65,0.4758,0.14,0,,24.0,1989.0,135.6539,9762.53,9698.22,1409.64,0,0.71,0.0,0.0,0.0547,0.0,160.63,24.9236,3.937450374944861,0.631,852.0446767062299,3.7783333333333338,6.515997580000001,True,15.085904416212946,1
13,1942,2693,0.0,1263.787,3192.28,1263.79,0.0,5490.77,0.0,2509.48,246.7,1.2184,2.8,0.1081,24943252.95,0.5814,142.39,0,,325.0,1992.0,293.3864,256294.61,256276.2,10603.9438,0,1.1089,0.0,0.0,71.0594,0.0,366.6182,2.1724,4.3446854303325715,0.691,10067.37397877162,42.126333333333335,74.96620863999999,True,13.671875893544986,1
13,1920,2722,0.0,183.81,703.67,183.81,0.0,930.47,0.0,673.38,28.09,0.9794,1.6392,0.1227,115690.94,0.7563,0.02,1,,30.63,2012.0,404.14,56130.35,56091.03,675.7443,0,0.976645686686828,0.0,0.0,95.39,0.0,516.4,16.87,5.062129372721833,0.755,1653.355612924367,6.127,14.11107,True,11.734192397390569,1
4,1990,2463,0.0,59.914,280.55,59.91,0.0,252.72,0.0,202.45,11.85,1.578,3.1,0.3126,17658.11,1.1101,5.7,1,,23.1,1990.0,634.5323,26628.62,26625.69,457.0091,0,2.7438,0.0,0.0,48.8759,0.0,696.0345,12.6264,4.218327491236855,0.7,479.18777317138495,1.997,7.124022,True,14.081410256410257,1
13,2009,2904,0.0,1075.44,2928.68,1075.44,0.0,4327.38,0.0,2732.87,195.81,1.2278,3.0543,0.1782,285153.18,0.6768,0.02,0,,130.0,2022.0,355.35,291789.79,291789.79,4529.7413,0,1.31610361529089,0.0,0.0,59.75,0.0,415.1,0.0,4.0238228074090605,0.764,8107.863096329205,35.848,79.06960538000001,True,14.762081444199492,1
4,1980,2885,0.0,1035.05,2050.02,1035.05,0.0,4561.2,0.0,1771.11,278.92,1.035,1.744,0.2123,339559.03,0.4494,0.03,1,,160.0,1997.0,192.64,191525.21,151080.89,1522.8848,0,0.4462655547078,0.0,0.0,98.38,0.0,291.02,0.0,4.406743635573161,0.758,8333.416742534626,34.501666666666665,46.39070659999999,True,13.479340962904498,1
5,2004,2975,0.0,3052.515,6497.05,3052.52,0.0,12588.43,0.0,6239.64,251.57,1.3427,2.2076,0.4806,1075651.54,0.5161,139.33,1,,424.35,2012.0,308.559,850801.88,847525.36,16594.718,0,2.308,0.0,0.0,66.1219,1.6478,410.1884,33.8597,4.123946771847523,0.9,23398.907034113996,101.75066666666666,178.6666112,True,14.403677662742693,1
8,1970,2617,0.0,119.38,223.4,119.38,0.0,555.75,0.0,338.78,43.8,1.3477,2.0,0.3675,24278.84,0.402,24.31,19,,20.0,2000.0,385.7192,32305.0,32155.58,949.9,0,2.0,0.0,0.0,0.0,0.0,623.2911,237.5719,4.655302395711175,0.698,1013.1598606755056,3.9793333333333334,10.883476119999996,True,12.759643724696357,1
4,1850,3865,0.0,368.198,1201.71,368.2,0.0,1660.7,0.0,1140.95,34.53,1.7816,3.8275,0.259,119958.42,0.7236,18.83,0,,56.2,1990.0,667.7505,177629.94,177615.54,1006.0642,0,1.2011,0.0,0.0,0.0,0.0,671.2032,3.4528,4.510320478001087,0.722,3024.1371629843907,12.273333333333332,43.2976019,True,13.169795869211775,1
13,1930,2617,0.0,1543.21,2431.15,1543.21,0.0,6404.73,0.0,2227.15,197.46,1.3974,1.4803,0.299,572388.53,0.3796,0.01,0,,321.6,2007.0,265.42,275550.18,275550.18,5961.7154,0,1.15664410545782,0.0,0.0,38.05,1.11,305.12,0.54,4.150264707978823,0.673,11889.731026682071,51.440333333333335,68.09038896,True,14.312340098645846,1
8,1900,2879,1.0,127.33,340.4,127.33,127.33,578.5,578.5,321.26,16.14,1.4281,3.8156,0.1001,78753.74,0.5884,0.05,5,,33.5,2011.0,395.99,43393.91,43393.9,976.5183,0,2.35969333966713,0.0,0.0,135.52,0.0,531.51,0.0,4.543312652163669,0.861,1060.3514108247082,4.2443333333333335,10.4075038,True,13.074160760587729,1
12,2019,2509,1.0,164.14,558.53,164.14,0.0,1079.81,0.0,1089.87,22.6,0.3731,1.8198,0.1214,72135.11,0.5173,0.03,1,,30.0,2020.0,574.01,72947.88,72947.88,3056.2522,0,3.44000000000001,0.0,0.0,0.0,0.0,574.01,0.0,6.578591446326307,0.774,1814.4829061219248,5.471333333333333,8.955159539999999,True,9.02928848593734,1
4,1982,3206,0.0,222.93,1055.0,482.82,0.0,2180.62,0.0,944.94,110.06,0.4296,0.8599,0.0256,156740.54,0.4838,0.04,1,,50.0,2020.0,67.46,28502.27,28502.26,764.9703,0,0.50115584472533,0.0,0.0,52.89,0.0,120.35,0.0,4.516424340333872,0.875,3965.281211005498,16.094,10.01173636,True,13.151997138428522,1
4,1800,2643,1.0,368.81,1863.01,766.61,0.0,3913.35,0.0,1743.06,119.94,0.9948,2.2324,0.0575,180809.69,0.4761,49.9,0,,428.0,2003.0,146.6471,78802.13,78652.29,1653.4924,0,0.54,0.0,0.0,0.0,0.0,153.5447,6.8976,5.104746872594931,0.7,6891.13121736197,25.55366666666667,40.03500288,True,11.63622829545019,1
13,1975,2751,0.0,1860.683,4160.23,1860.68,0.0,9226.07,0.0,3947.98,212.25,1.2873,3.3,0.5061,482601.51,0.4509,111.9,0,,326.0,2009.0,285.9568,374781.47,374780.09,13996.1782,0,0.5159,0.0,0.0,25.1189,0.0,311.2047,0.129,4.958439925188641,0.704,16340.563381791071,62.022666666666666,115.65319308000002,True,11.979574401668318,1
8,2018,2617,0.0,333.15,1215.73,333.15,333.15,1769.04,1769.04,1127.46,88.82,1.0124,1.55,0.0001,101634.63,0.6872,0.05,5,,1689.7,2019.0,333.57,70183.64,70183.64,0.0004,1,3.19772523885173,0.0,11.0,107.51,0.0,628.58,176.51,5.310040522287259,0.632,3095.1838424970942,11.105,25.58223008,True,11.186355311355312,1
11,1999,2647,0.0,811.202,2734.37,811.2,0.0,6283.21,0.0,2556.79,100.52,0.5217,1.1,0.024,113024.59,0.4352,29.59,1,,70.0,2020.0,130.899,88598.47,88339.96,10197.8609,0,1.2138,0.0,0.0,34.9336,0.0,180.219,14.3864,7.745574457593688,0.832,10155.305870659604,27.040000000000003,28.888986860000003,True,7.668895357627711,1
8,1987,2634,0.0,105.947,377.72,105.95,105.95,419.13,419.13,361.5,16.22,1.6544,2.4,0.6187,25090.75,0.9012,9.15,1,,24.0,2021.0,893.5098,73438.73,72890.56,3466.357,0,6.3403,0.0,27.5025,67.5311,0.0,1228.0098,239.4664,3.955922605002359,0.77,799.8554422336117,3.5316666666666667,12.739872,True,15.015460596950827,1
8,1940,2600,0.0,199.087,406.0,199.09,199.09,951.0,951.0,327.53,33.42,0.5401,1.4266,0.0637,15842.46,0.4269,3.4,1,,27.5,2021.0,185.5234,37824.83,34991.97,4435.4602,0,2.4722,0.0,4.3474,52.4361,0.0,680.8706,438.5638,4.77673414033854,0.947,1712.9202024210151,6.636333333333334,4.4915185,True,12.435274447949526,1
4,1900,2573,0.0,79.09,284.19,79.09,0.0,399.2,0.0,285.17,13.99,1.4478,6.0511,0.1325,28082.42,0.7119,0.09,1,,27.7,2016.0,317.7554,22368.61,22364.91,193.72,0,0.43,0.0,0.0,338.9905,0.0,664.87,8.1194,5.04741433809584,0.89,718.464025960024,2.6363333333333334,9.9504803,True,11.768401803607215,1
6,1980,2576,0.0,250.44,799.53,250.44,0.0,1198.13,0.0,754.54,44.99,1.2883,3.8643,0.2745,94442.5,0.6673,0.05,0,,31.0,1980.0,281.7,53374.67,53374.67,0.0,0,4.08,0.0,0.0,0.0,0.0,281.7,0.0,4.784099984028111,0.757,2153.5082689443325,8.348,22.91857478,True,12.416128466860856,1
13,2009,2904,0.0,1075.44,2928.68,1075.44,0.0,4327.38,0.0,2732.87,195.81,1.2278,3.0543,0.1782,285153.18,0.6768,0.02,0,,130.0,2022.0,344.59,283154.36,283154.36,4145.4443,0,1.31621048760208,0.0,0.0,60.43,0.0,405.02,0.0,4.0238228074090605,0.764,8107.863096329205,35.848,79.06960538000001,True,14.762081444199492,1
5,1960,2524,1.0,355.0,596.84,355.0,355.0,1393.0,1393.0,1077.7,44.93,1.233,1.9649,0.4235,145624.5,0.4285,0.04,1,,57.4,2017.0,110.93,33654.21,33654.21,0.3176,0,0.990954396105092,0.0,31.28,100.41,0.0,242.63,0.0,3.923943661971831,0.855,2636.895861993667,11.833333333333334,28.341741140000007,True,15.137832017229002,1
6,2020,2824,1.0,283.36,965.06,283.36,283.36,1566.77,1566.77,867.72,97.33,0.4183,1.8,0.1203,117277.45,0.616,0.14,4,,14.25,2020.0,60.83,12552.91,12552.92,0.0,0,3.40988925320586,0.0,40.57,122.08,0.0,223.48,0.0,5.529256070016939,0.728,2718.462806969741,9.445333333333334,10.76322552,True,10.742855683986802,1
8,1930,2617,1.0,110.0,273.0,110.0,0.0,396.0,0.0,266.18,6.82,1.3487,5.7,0.1091,53163.0,0.6894,5.15,1,,20.0,2015.0,589.4554,50974.85,50800.68,3584.7416,0,9.0524,0.0,0.0,0.0,0.0,663.3629,73.9075,3.6,0.783,776.706976744186,3.6666666666666665,7.95741932,True,16.5,1
4,1990,2739,0.0,471.12,1000.77,471.12,471.12,1705.02,1705.02,933.01,67.77,1.1288,2.849,0.0433,118329.27,0.587,37.54,1,,50.0,2007.0,252.7471,94799.37,94776.82,3792.2639,0,3.0035,0.0,8.0613,29.81,2.2103,295.9678,3.1391,3.619077941925624,0.796,3303.151187314149,15.704,24.925168360000004,True,16.413020375127566,1
4,1958,2589,0.0,407.69,953.51,407.69,0.0,1721.26,0.0,878.04,75.47,1.5081,4.5049,0.0812,118670.99,0.554,0.04,0,,105.3,2004.0,361.84,101203.12,101203.12,0.1668,0,0.376782423069852,0.0,0.0,0.0,0.0,369.79,7.95,4.221982388579558,0.686,3189.427420033956,13.589666666666666,33.28313854,True,14.069220222395222,1
4,1900,2458,0.0,496.02,703.71,496.02,251.72,2420.64,1356.45,626.18,70.42,1.3942,4.6671,0.0001,160569.24,0.2907,0.02,0,,119.6,2007.0,189.79,72458.71,69860.53,705.1867,0,0.437443093661538,0.0,3.09,0.0,0.0,192.88,0.0,4.880125801378977,0.742,4314.947819264602,16.534,24.033546759999997,True,12.17181737061273,1
13,1979,2657,1.0,1917.89,2977.4,1917.89,0.0,7543.97,0.0,2582.09,395.31,1.882,5.7021,0.3641,838727.94,0.3947,0.04,0,,183.3,2019.0,454.82,575620.84,575620.84,9046.6186,0,1.62655033038151,0.0,0.0,111.36,0.0,566.68,0.49,3.9334737654401457,0.66,14218.42173912578,63.92966666666667,142.27181062,True,15.101155757512291,1
4,1987,2660,0.0,287.11,575.19,287.11,287.11,1118.25,1118.25,363.87,87.83,1.2086,3.0797,0.492,58365.14,0.5144,0.11,1,,30.0,2014.0,186.9215,39545.42,39520.36,1063.07,0,0.96,0.0,37.7415,428.8292,0.0,661.49,7.9967,3.894848664275016,0.736,2123.6433832021276,9.570333333333334,14.20526666,True,15.250913480885314,1
8,1900,2688,0.0,298.52,918.43,298.52,110.48,1280.37,450.36,650.03,90.2,0.2901,1.411,0.0277,136840.28,0.7173,0.02,31,,38.8,2019.0,421.3087,120919.84,120797.49,8850.94,0,8.0,0.0,7.9495,21.9994,0.0,663.96,212.7025,4.289059359506901,0.96,2365.663457148288,9.950666666666669,6.31691806,True,13.849190468380234,1
13,1970,3168,1.0,572.6,1194.62,572.6,0.0,2562.35,0.0,1097.6,97.02,0.9434,4.469,0.4409,610062.17,0.4662,0.07,1,,342.0,2016.0,323.4,263945.93,131787.39,1673.6581,0,0.890963233575925,0.0,0.0,82.15,1.59,409.59,2.45,4.474938875305623,0.712,4668.3054367809555,19.086666666666662,29.3811644,True,13.273924327277696,1
13,1970,2463,1.0,1078.49,2008.05,1078.49,0.0,4599.21,0.0,1916.25,91.8,1.4852,2.8747,0.4616,301352.2,0.4366,0.03,0,,325.0,2007.0,283.02,260883.54,231404.88,2975.3958,0,0.836016145871032,0.0,0.0,0.0,0.0,283.02,0.0,4.264490166807295,0.758,8477.621610035307,35.949666666666666,62.19823920000001,True,13.92898041185334,1
13,1967,2617,1.0,1660.612,3286.67,1660.61,0.0,8448.77,0.0,2450.74,278.6,0.5614,1.2692,0.0776,384181.31,0.389,144.42,1,,263.0,2000.0,132.386,153908.7,153564.31,11939.3416,0,3.6444,0.0,0.0,29.1562,6.1812,200.0855,32.3622,5.0877508867223495,0.699,14871.841779791952,55.35366666666666,34.58889112,True,11.675099925788013,1
13,1969,2802,0.0,603.04,1396.49,603.04,0.0,2529.84,0.0,1236.05,160.44,1.136,1.3241,0.3596,315984.12,0.552,0.02,1,,93.0,2020.0,222.92,102073.17,102073.17,1659.389,0,0.846582650763091,0.0,0.0,111.36,2.7,336.98,0.0,4.195144600689838,0.759,4689.954736127651,20.101333333333333,32.331828079999994,True,14.159225879897544,1
7,1800,2617,0.0,1051.0,1461.59,1051.0,1051.0,4069.25,4069.25,1378.39,80.7,1.5501,4.651,0.2532,187095.15,0.3592,0.03,0,,136.0,2003.0,308.93,255047.21,255047.21,7005.8046,0,2.15027303225806,0.0,3.81,78.75,0.0,391.5,0.0,3.871788772597526,0.786,7710.375056240273,35.03333333333333,50.23956078,True,15.341746021994226,1
13,1963,3194,1.0,602.02,1844.12,602.02,0.0,3375.1,0.0,1691.67,152.44,0.8207,1.033,0.1605,211584.23,0.5464,0.02,1,,285.0,2018.0,291.96,133696.99,133696.99,0.0001,0,0.471583791812974,0.0,0.0,64.66,0.0,356.61,0.0,5.606292149762466,0.761,5818.995465596573,20.067333333333337,30.91648178,True,10.595238067020237,1
8,1970,2774,0.0,151.682,1008.5,151.68,151.68,1173.83,1173.83,742.95,19.88,1.3111,2.7,0.4221,40934.04,0.8592,11.6,0,,40.0,2010.0,979.3652,103617.84,102535.52,3385.6332,0,6.0575,0.0,0.0,115.1703,0.0,1541.7701,447.2346,7.738858122362869,0.69,1916.375334057011,5.056,20.5551549,True,7.675550974161507,1
13,1960,2871,0.0,892.08,1740.78,892.08,0.0,3822.68,0.0,1251.61,167.97,0.9063,2.1319,0.3999,232891.89,0.4554,0.06,0,,93.0,2003.0,208.0772,132016.7,132013.35,6942.25,0,1.29,0.0,0.0,11.5833,0.5715,220.89,0.6518,4.285131378351717,0.711,7039.144386383117,29.736,29.84858772,True,13.861885378844162,1
13,1961,2559,0.0,544.26,1834.0,544.26,0.0,2513.05,0.0,1422.82,129.23,1.0749,5.9439,0.3914,114276.85,0.7298,0.08,0,,98.6,2001.0,420.5134,150024.12,149881.5,3250.43,0,0.94,0.0,0.0,13.9385,0.0,451.99,17.5348,4.617370374453387,0.655,4541.705909572973,18.142,45.95038829999999,True,12.864465092218618,1
4,1960,3371,1.0,122.56,404.92,122.56,0.0,575.28,0.0,385.37,19.56,1.5216,4.2855,0.1835,52159.91,0.7039,0.02,0,,33.0,2017.0,529.44,47139.43,47139.43,0.0516,0,0.551234081984335,0.0,0.0,63.4,0.0,597.31,4.47,4.693864229765013,0.726,1046.1932205962717,4.085333333333334,13.40406744,True,12.654818523153944,1
13,1934,2463,1.0,671.06,1301.45,671.06,0.0,3381.49,0.0,1146.67,154.78,1.5898,5.9739,0.3389,167134.97,0.3849,0.1,1,,116.0,2016.0,337.26,189614.26,178040.35,1851.3561,0,0.646101475179796,0.0,0.0,0.0,0.0,337.26,0.0,5.039027806753494,0.787,5975.1327423349885,22.368666666666662,54.95232416,True,11.787988135407764,1
13,1978,2463,1.0,321.85,770.17,321.85,0.0,1239.29,0.0,591.04,77.31,1.4123,3.8489,0.7267,62544.37,0.6215,0.11,1,,79.1,2019.0,407.2299,106152.4,106060.63,4134.2,0,1.81,0.0,0.0,2.7184,0.0,425.07,15.1149,3.8505204287711665,0.809,2360.032413999492,10.728333333333332,22.64568502,True,15.426486133189169,1
4,2018,2639,1.0,184.226,611.07,184.23,0.0,842.68,0.0,451.81,15.66,0.6961,2.3026,0.1185,48393.38,0.7252,3.46,1,,27.5,2018.0,100.0445,14587.81,14587.81,451.0626,0,0.8079,0.0,0.0,0.0,0.0,100.0445,0.0,4.574065027411388,0.791,1535.7464586481256,6.141,7.011273140000001,True,12.986260502207244,1
13,1988,2619,0.0,636.12,1319.74,636.12,0.0,2530.03,0.0,1024.88,96.56,0.5442,2.2646,0.0661,119456.85,0.5216,0.04,1,,226.8,2013.0,128.9127,65386.31,65377.01,5233.5,0,1.11,0.0,0.0,17.5371,0.0,148.28,1.8225,3.977284160221342,0.797,4761.099604418649,21.204,15.528189440000002,True,14.93481421168919,1
8,1975,2478,0.0,196.912,741.52,196.91,0.0,848.4,0.0,708.83,32.69,0.7398,2.024,0.244,39822.66,0.874,18.1,0,,31.5,2004.0,512.1428,65990.88,65540.22,4360.9904,0,3.9226,0.0,0.0,105.8027,0.0,725.5248,107.5792,4.308567365801635,0.65,1570.0008183764749,6.563666666666666,11.81113988,True,13.786485148514856,1
13,1980,2559,2.0,2527.3,2063.21,2527.3,0.0,14883.5,0.0,1254.03,413.35,0.728,3.7685,0.4228,296736.62,0.1386,0.07,0,,660.0,1980.0,364.1624,604126.78,604103.56,20704.54,0,0.82,0.0,0.0,0.0,0.0,368.58,4.4092,5.889091124915918,0.656,25328.35487027397,84.24333333333334,49.41286630000001,True,10.08644606443377,1
4,1830,3020,0.0,251.881,724.27,251.88,0.0,1111.46,0.0,694.93,29.35,0.8691,2.6571,0.3236,66180.47,0.6516,11.99,1,,28.4,2020.0,242.2059,51382.78,51357.66,863.4016,0,1.0625,0.0,0.0,28.5573,0.0,273.7242,2.961,4.412656820708274,0.842,2039.948358059024,8.395999999999999,13.63899096,True,13.46127795872096,1
6,1950,2535,0.0,349.22,865.21,349.22,0.0,2055.02,0.0,749.99,47.61,1.0239,2.4868,0.2824,52268.97,0.421,0.05,1,,33.7,2009.0,429.1771,189986.92,189984.6,14252.22,0,4.08,0.0,0.0,0.0,0.0,431.8,2.6232,5.884599965637706,1.268,3512.970234005441,11.640666666666668,17.72622618,True,10.094144095921209,1
13,1988,2646,1.0,2298.44,4884.35,2298.44,0.0,10258.98,0.0,4375.45,498.47,0.7373,2.7004,0.1278,764886.59,0.4761,0.04,19,,250.0,2014.0,165.04,335717.41,335717.41,6447.8343,0,0.801531754053695,0.0,0.0,111.36,0.0,276.4,0.0,4.46345347279024,0.885,18663.07501158116,76.61466666666666,91.44175346,True,13.308080920325414,1
13,1908,2946,0.0,1521.48,2496.05,1521.48,255.31,5986.97,848.08,2332.42,217.34,1.0121,2.5465,0.1637,509075.08,0.4169,0.03,4,,150.9,1999.0,209.07,226022.55,225385.01,5917.3551,1,0.717866768744928,1.0,0.31,27.59,2.25,254.58,14.37,3.9349646396929305,0.709,11285.07435128342,50.716,58.28197184,True,15.095434251382589,1
8,1900,3525,0.0,93.66,279.83,93.66,0.0,430.95,0.0,191.45,11.58,1.2794,5.1527,0.0915,21835.85,0.6493,0.05,0,,284.9,1990.0,1133.4509,65760.37,65614.13,3314.83,0,6.71,0.0,0.0,0.5658,0.0,1239.69,105.6693,4.6012171684817424,0.618,790.9706282496312,3.122,6.092187920000001,True,12.909627567003136,1
4,1930,2646,0.0,2021.31,4180.35,2021.31,2021.31,11625.87,11625.87,3712.43,461.32,1.5109,2.9509,0.2848,404187.46,0.3596,0.08,1,,214.74,2000.0,248.84,400404.62,400404.62,2936.2121,0,0.367723626683853,0.0,9.34,138.33,0.0,396.52,0.0,5.7516511569229865,0.796,19890.08541858705,67.377,139.4083935,True,10.32746917004921,1
